query_id|query_text|category|project|difficulty|freshness_sensitive|authority_sensitive|exact_identifier_dependency|evidence_required|source_generation_method|grounding_document_id|grounding_excerpt_checksum|review_status
candidate-136e50dd9fa7|How can an engineer investigate performance issues involving Index Types in PostgreSQL?|performance|PostgreSQL|intermediate|True|False|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-indices-sgml|3a5da8e57c2ae00a4d14c682383cee39cf29ae439817344982371125026b05e0|NEEDS_HUMAN_REVIEW
candidate-15b1623d55f8|How can an engineer investigate performance issues involving pgbuffercache &mdash; inspect PostgreSQL in PostgreSQL?|performance|PostgreSQL|intermediate|False|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-pgbuffercache-sgml|9e1ddaa908b97fc566763a50fab2c5b95931e8974305699e90cc71e651d568f4|NEEDS_HUMAN_REVIEW
candidate-00314edf4f6f|What security controls should be applied when using User accounts versus service accounts in Kubernetes?|security|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-access-authn-authz-service-accounts-admin-md|344421de7fec35384684f52b6af7cf0e24bbd44376eed92616fc1154ca9333f1|NEEDS_HUMAN_REVIEW
candidate-0098dc83ddbb|What security controls should be applied when using Enables declarative validation of in-tree Kubernetes APIs in Kubernetes?|security|Kubernetes|intermediate|False|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-declarativevalidation-md|26bd8cdc718d5594db701010bd62a73eb7fb291e833d8490c29d0c6f92615508|NEEDS_HUMAN_REVIEW
candidate-009ffe42031a|What security controls should be applied when using Make the Node authorizer use fine-grained selector authorization in Kubernetes?|security|Kubernetes|advanced|False|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-authorizenodewithselectors-md|ce039d957bdd5e9d8331241f1944d4f3f39719accdd24fd5cb8fb4adf10a9c5b|NEEDS_HUMAN_REVIEW
candidate-00da7ae9c628|What security controls should be applied when using Base security hardening in Kubernetes?|security|Kubernetes|intermediate|False|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-security-application-security-checklist-md|ce5248c46a7bd94b07e585d9ea0d6da377b14ccea6d2f89eb7cb994407dd1806|NEEDS_HUMAN_REVIEW
candidate-022583cdd0ed|What security controls should be applied when using Experimenting with admission webhooks in Kubernetes?|security|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-access-authn-authz-extensible-admission-controllers-md|48db7a201a4b084472742ba228a389ff3676f949c78b3bbaf983726fbadb5c68|NEEDS_HUMAN_REVIEW
candidate-0262092b7fbb|What security controls should be applied when using Enabling Bootstrap Token Authentication in Kubernetes?|security|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-access-authn-authz-bootstrap-tokens-md|5490da16f57fd7f40b11665233ba5a09479e57f6e4b06b00647f486d106fc1d6|NEEDS_HUMAN_REVIEW
candidate-03b2f76da12a|What security controls should be applied when using The kubelet API in Kubernetes?|security|Kubernetes|intermediate|False|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-security-api-server-bypass-risks-md|a960c904765a3bc924dd05d970c3d6981e93f0d2e8cafd095cc5530f15331aa5|NEEDS_HUMAN_REVIEW
candidate-045e49397ea1|What security controls should be applied when using Self-registration of Nodes in Kubernetes?|security|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-architecture-nodes-md|7b956ad7539ef54075ebaa8f7d05c6226b301542fafada97481ca6307faf9738|NEEDS_HUMAN_REVIEW
candidate-04d35bb5d765|What security controls should be applied when using Enables KMS v2 to generate single use data encryption keys in Kubernetes?|security|Kubernetes|advanced|False|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-kmsv2kdf-md|bf6b53cbd7893f8846e71344d792436831f60c478ae20ed1e4f0ec2c8cfa31f9|NEEDS_HUMAN_REVIEW
candidate-0563d21f4645|What security controls should be applied when using Use case: Secret visible to one container in a Pod in Kubernetes?|security|Kubernetes|advanced|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-configuration-secret-md|021f46c6d357898f6a979521d26cc6afedfe019bb3427c0369fd31a29218c1c5|NEEDS_HUMAN_REVIEW
candidate-07d18ac78b1f|What security controls should be applied when using When the AuthorizePodWebsocketUpgradeCreatePermission feature gate is true, clients must be authoriz in Kubernetes?|security|Kubernetes|advanced|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-authorizepodwebsocketupgradecreatepermission-md|1f4be16c341eafa938ab718492586fba00c49b3f19529ab8f9e618f297b21fe0|NEEDS_HUMAN_REVIEW
candidate-07e64609a803|What security controls should be applied when using Using Dynamic Provisioning in Kubernetes?|security|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-storage-dynamic-provisioning-md|85851d158e518c481eb6ef732110a746a97c21a22c87bd541df1f58b92fe11d5|NEEDS_HUMAN_REVIEW
candidate-0821e99d96a0|What security controls should be applied when using Choosing a page type in Kubernetes?|security|Kubernetes|intermediate|False|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-contribute-style-write-new-topic-md|30fffee96acdaa649a6e806867c40f53e02e0839fd5ea226b2b5df4f810a343e|NEEDS_HUMAN_REVIEW
candidate-0ac67f5d18c9|What security controls should be applied when using Use case: dotfiles in a secret volume in Kubernetes?|security|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-concepts-configuration-secret-md|021f46c6d357898f6a979521d26cc6afedfe019bb3427c0369fd31a29218c1c5|NEEDS_HUMAN_REVIEW
candidate-0b79715e7a50|What security controls should be applied when using Coordinate docs for a Kubernetes release in Kubernetes?|security|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-contribute-advanced-md|2a7a1f7951e1948eae7d0e532f26bdc0c6249dea7ce02a82ea07defc7fddfadc|NEEDS_HUMAN_REVIEW
candidate-0e6e3a246304|What security controls should be applied when using For an introduction to how Kubernetes implements and controls API access, read Controlling Access to in Kubernetes?|security|Kubernetes|advanced|False|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-access-authn-authz-index-md|f3ac93d497931a57c2aaa9e02ec74657fff29a25b4d539477c8fcffaf357c1a1|NEEDS_HUMAN_REVIEW
candidate-0ecbbbccee47|What security controls should be applied when using Enabling the feature gate deactivated the legacy in-tree functionality within the kubelet, that allo in Kubernetes?|security|Kubernetes|advanced|False|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-disablekubeletcloudcredentialproviders-md|55ad211761d7f118fbdfac98434593866638076ab7bed24ced595c099742801a|NEEDS_HUMAN_REVIEW
candidate-0f1b36afebcf|What security controls should be applied when using Enables support for requesting admin access in a ResourceClaim or a ResourceClaimTemplate in Kubernetes?|security|Kubernetes|advanced|False|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-command-line-tools-reference-feature-gates-draadminaccess-md|017b3210d01a80429b33f4cf6c23ba3cc602e0caa572db44aff29e6d78948191|NEEDS_HUMAN_REVIEW
candidate-0f96151d83d5|What security controls should be applied when using Token Format in Kubernetes?|security|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-access-authn-authz-bootstrap-tokens-md|5490da16f57fd7f40b11665233ba5a09479e57f6e4b06b00647f486d106fc1d6|NEEDS_HUMAN_REVIEW
candidate-1019fd8347cf|What security controls should be applied when using Relevant content in Kubernetes?|security|Kubernetes|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-contribute-blog-guidelines-md|81b2f30a57fb6e4612720fe25c8fc84b1ae76ab6bb0f7f923c2cb7c40f4059a2|NEEDS_HUMAN_REVIEW
candidate-105a41a7cea3|"What security controls should be applied when using Can set ""Impersonate-Extra-scopes"" header and the ""Impersonate-Uid"" header in Kubernetes?"|security|Kubernetes|advanced|True|True|True|True|deterministic corpus-heading paraphrase; human review required|kubernetes-docs-content-en-docs-reference-access-authn-authz-user-impersonation-md|4fdeed81dd82424e5e1c54072ea6e5c49ec005e066062d34d734f4659f5bb1b0|NEEDS_HUMAN_REVIEW
candidate-05ed0f84b785|What security controls should be applied when using pglogicalinspect &mdash; logical decoding components inspection in PostgreSQL?|security|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-pglogicalinspect-sgml|9c0375b50c1facf63d20764cdaaf2bde9cdee8cc2eb1534efd12ba9ce97f5d71|NEEDS_HUMAN_REVIEW
candidate-06b898e7b1ff|What security controls should be applied when using dblink &mdash; connect to other PostgreSQL databases in PostgreSQL?|security|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-dblink-sgml|bb8bf884a5de17a529f4dd44e598500ae499cf9f6f4794095531c97f68d534bd|NEEDS_HUMAN_REVIEW
candidate-07c3f37dee69|What security controls should be applied when using Array Value Input in PostgreSQL?|security|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-array-sgml|fb0db897fa4169250be753419f671254ef0b8015e7cffa80bb26ca5325472bb2|NEEDS_HUMAN_REVIEW
candidate-081049348003|"What security controls should be applied when using basebackuptoshell &mdash; example ""shell"" pgbasebackup module in PostgreSQL?"|security|PostgreSQL|intermediate|False|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-basebackup-to-shell-sgml|274f0a4980f69a049f2bb54b52c9597b8da182d6854c302ce2ad4a4f1f3ca2c0|NEEDS_HUMAN_REVIEW
candidate-09246adde8cc|What security controls should be applied when using pgwalinspect &mdash; low-level WAL inspection in PostgreSQL?|security|PostgreSQL|intermediate|False|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-pgwalinspect-sgml|feb08dd97060cd5a40c852d96b93d93ba6b58cce5ddb93115a23097f735b785a|NEEDS_HUMAN_REVIEW
candidate-0bbbe9d22f36|What security controls should be applied when using btreegin &mdash; GIN operator classes with B-tree behavior in PostgreSQL?|security|PostgreSQL|advanced|False|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-btree-gin-sgml|d7b7203128ab3ecebae38f323981db9b0f1dfe34bbea16a7e60da061a69d7ee9|NEEDS_HUMAN_REVIEW
candidate-0bbe4aff324a|What security controls should be applied when using Create a Foreign Table for PostgreSQL CSV Logs in PostgreSQL?|security|PostgreSQL|advanced|False|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-file-fdw-sgml|07f5ffa89ce61b845e23015f8c5ff7ad9f04b7e4e4e09d91901adfaff667195c|NEEDS_HUMAN_REVIEW
candidate-0c4631965090|What security controls should be applied when using The pgbuffercache View in PostgreSQL?|security|PostgreSQL|intermediate|False|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-pgbuffercache-sgml|9e1ddaa908b97fc566763a50fab2c5b95931e8974305699e90cc71e651d568f4|NEEDS_HUMAN_REVIEW
candidate-0d81596ab6ec|What security controls should be applied when using GIN Indexes in PostgreSQL?|security|PostgreSQL|intermediate|False|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-gin-sgml|57eaa7560692e6a87d04ec87cb9b42072f2a14a7ee5052986535e67eaf5ecc80|NEEDS_HUMAN_REVIEW
candidate-1089239137a6|What security controls should be applied when using Behavior of B-Tree Operator Classes in PostgreSQL?|security|PostgreSQL|intermediate|True|True|True|True|deterministic corpus-heading paraphrase; human review required|postgresql-docs-doc-src-sgml-btree-sgml|abc3bf353dda9bcb17478ea7398f7640997ca07e531498b769422289a1b3c5a6|NEEDS_HUMAN_REVIEW
